馴	馬: horse<br>巛: curving river radical (no.47)	tame	"""The guy who said that you can take a horse to a river, but you can't make it drink obviously has never encountered a tame horse."""	"""The process to getting a tame horse is a bit like getting a tame Christian - baptizization! you take it into the river at a young age (just after it's born is best) and dunk it in until it is almost drowned. Then at the last possible moment, when its life is flashing before its eyes (good baptizers know when this is), you pull it back above water. The first thing it sees is its """"rescuer"""" and """"savior"""", and it will be tame and follow you for the rest of its life."""
駈	馬: horse<br>丘: hill; knoll	gallop	The team of horses slowed to a gallop as they started up the hill.	"""Trojan Horse, hill: The anchoring of the Trojan Horse had broken, and now it was accelerating down the hill. To save the men inside, riders were galloping down the hill to get them out in time."""
駕	加: add; addition; increase; join; include; Canada<br>馬: horse	stretcher	"""This man is too heavy! We can't move the stretcher! Quick, add a team of horses to the ambulance!"""	"""The final addition to the Trojan Horse was a stretcher (laid across the top). Hey, if the plan doesn't work, better be safe than sorry!"""
駿	馬: horse<br>允: license; sincerity; permit<br>夂: winter radical (no. 34)	steed	"""This should be obvious, owners of prize race horse (STEEDS) are paid to have their STEED mate with another (hopefully to produce a prize winning foal). Yep, the STEEDS are glorified HORSE HOOKERS."""	"""Trojan horse, legal prostitute: The guy told the legal prostitute that he is like a steed in the bed and that she should do it for free. However, afterward - being severely disappointed- she considered him more like a Trojan horse."""
騷	馬: horse<br>蚤: flea			
驍	馬: horse<br>堯: high; far			
驗	馬: horse<br>僉: all			
髮	髟: hair hanging long; mane; long hair radical (no.190)<br>犬: dog			
魁	鬼: ghost; devil<br>斗: Big Dipper; 10 sho (vol); sake dipper; dots and cross radical (no. 68)	pioneer	The ghost who went to the Big Dipper was a pioneer.	"""The Ghostbusters were pioneers, being the first people ever to capture a ghost in a measuring cup."""
魯	魚: fish<br>日: day; sun; Japan; counter for days			
鮎	魚: fish<br>占: fortune-telling; divining; forecasting; occupy; hold; have; get; take	sweet smelt	"""A fish arrives at the fortune-teller's who, without looking, says """"Welcome, Sweet Smelt"""". """"That's amazing"""", says the fish, """"how did you know I was a sweet smelt?"""" """"Well, most fish smell bad, but you smelt sweet.""""."""	"""The fortune teller turned to me smiling, """"Ah you (アユ) will do well. I can sense the sweet smell of success. And what better way to celebrate than with that sweetest of fish the sweet smelt!""""."""
鯉	魚: fish<br>里: ri; village; parent's home; league	carp	Japanese carp are massive fish - they are measured in ri!	The fish got carpal tunnel syndrome from the computer(I know it´s lame but it´s hard to find a good story for this).
鯛	魚: fish<br>周: circumference; circuit; lap	sea bream	The sea bream （たい） is a fish that often goes around the circumference of a 回転寿司（かいてんずし） a number of たいmes.	Sea Bream (fish) found on the circumference of Australia and New Zealand waters.
鰯	魚: fish<br>弱: weak; frail	sardine	"""This is a weak fish -- you just open a can of sardines and there they are, weak and defenseless, ready to be eaten."""	"""Due to its small size, the sardine is a weak fish."""
鱒	魚: fish<br>尊: revered; valuable; precious; noble; exalted	trout	"""Fish, revered: The fish tribe revered a fat trout, living in an aquarium in the temple. One morning, they woke up, smelling a funny smell. It appeared as if a jungle explorer had found the trout's temple...."""	Trout are a fish often revered for their beauty (especially rainbow trout).
鱗	魚: fish<br>米: rice; USA; metre<br>舛: dancing radical (no. 136)	scaled	"""Little known fact: Tom Cruise turns into a merman at night, scaled like a fish and everything. Weird."""	"""A scaled fish goes to a shoeshine place to get his scales shined up to impress the lady fish. (Shoeshines will shine up any type of scaled creature, including but not limited to fish and dragons)."""
鳩	九: nine<br>鳥: bird; chicken	pigeon	Feed one pigeon and nine more birds will be swarming you immediately…	Imagine some pigeons going to see a baseball game. They would surely be the only birds there!
鳳	几: table; table enclosure; table or windy radical (no. 16)<br>鳥: bird; chicken	phoenix	"""Souring in the winds there is only one bird left. The phoenix. It scorched the other birds, never to return..."""	"""(The extra stroke combines with white in the bird component to make a hundred-year-old bird) The Phoenix -- the bird made famous in myth, that after it reaches hundreds of years of age, is reborn and rises again on the wind."""
鳶	弋: piling; ceremony radical (no. 56)<br>鳥: bird; chicken	kite falcon	The kite falcon is a majestic bird that flies in the sky as fast as an arrow. So much so that its feathers are often used to make arrows.	"""Arrow, bird: The black kite is a bird of prey (like the raptor). You can see it approaching its target, like an arrow speeding through the air."""
鴨	甲: armor; high (voice); A grade; first class; former; instep; carapace<br>鳥: bird; chicken	wild duck	"""Due to its waterproof armor, the wild duck is a bird that resurfaces even if you push it underwater."""	"""かも, or wild duck, is a Japanese term that means an easy mark or a sucker because wild ducks are considered to be easy to catch. This kanji shows a duck that is wearing some armor to avoid being an easy mark."""
鴻	江: creek; inlet; bay<br>鳥: bird; chicken	large goose	A bird often found near creeks is the large goose.	Ever ridden in a watercraft at an amusement park in the shape of a large goose bird?
鵜	弟: younger brother; faithful service to elders<br>鳥: bird; chicken	cormorant	"""[+brose] The cormorant was historically used in Japan and China to catch fish. The fisher would use some rope or something to tie its throat so that it could only swallow small fish. If it caught something too big to swallow, it would take it back to the fisher's boat and the fisher would take it out. This particular cormorant is going after bigger and bigger prey - but one day it goes too far, and tries to swallow your little brother! Imagine trying to yank your brother out of its throat."""	The cormorant is a bird you use like your younger brother to fetch things for you.
鵬	朋: companion; friend<br>鳥: bird; chicken	roc	"""Companion, bird: Roc, the mythical bird, was searching for a companion for as long as he existed. Little did he know that he was the only one of his kind."""	"""The roc is a large and intimidating bird. Because of this, the roc has a hard time finding a companion."""
鷄	奚: servant; what; why<br>鳥: bird; chicken			
鷲	就: concerning; settle; take position; depart; study; per<br>鳥: bird; chicken	eagle	"""Concerning, bird: The US senate had a meeting concerning the eagle. Although symbol of the US, this bird is close to extinction."""	Matters concerning a bird in the capital are usually about the eagle.
鷹	广: dotted cliff radical (no. 53)<br>鳥: bird; chicken	hawk	"""Those wild goose scurry into the caves that have been worn into the side of the cliffs, all trying to avoid a hawk. The bird storming down on them for an easy feed."""	"""CAREFUL: wild goose (#2150) contains """"cliff"""", here we have """"CAVE""""!"""
鷺	路: path; route; road; distance<br>鳥: bird; chicken	heron	"""As I was walking I noticed hair-on the path! When I bent to see what was up, I realized that they were in fact fine feathers poking through - someone had paved over a large bird!"""	The heron is a bird large enough to walk on both paths.
麒	鹿: deer<br>其: that	giraffe	A deer standing on a bushel basket still isn't tall enough to be mistaken for a giraffe.	A giraffe is like a deer except that when it plays chess it has a better overview of the board.
麟	鹿: deer<br>米: rice; USA; metre<br>舛: dancing radical (no. 136)	camelopard	"""As a scientologist, A DEER to TOM CRUISE, is not just a deer. It is actually a descendent of a camelopard that was sent by extraterrestrials."""	"""You saw a camelopard!? Bullshit! Next your going to tell me that you saw a deer getting a shoeshine. (Actually I saw a camelopard getting a shoeshine, but now that you mention it, his body did look like a deer...)."""
麿	麻: hemp; flax<br>呂: spine; backbone	Utamaro	Bending over constantly to cut all those woodblocks has given Utamaro a bad back. Now he smokes hemp while he works to ease the pain in in his spine.	A soft Mashimaro doll made with a hemp spine for some semblance of posture.
